;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count
602;PERLUSDT;0,00034000;1,651;0,02042493;0,02062000;0,02093000;10940,20000000;0,02080000;1194,60000000;0,02093000;4334,30000000;0,02059000;0,02153000;0,01986000;2645373,60000000;54031,55771400;1577945105730;1578031505730;378120;378662;543
603;DENTUSDT;0,00000470;3,017;0,00015614;0,00015550;0,00016050;497599,00000000;0,00016020;326212,00000000;0,00016170;497599,00000000;0,00015580;0,00016290;0,00015130;321060662,00000000;50129,68034230;1577945104319;1578031504319;107467;107971;505
604;MFTUSDT;0,00000000;0,000;0,00082697;0,00083400;0,00083500;1187,00000000;0,00083500;4475646,00000000;0,00084600;529300,00000000;0,00083500;0,00084400;0,00080800;30976667,00000000;25616,90359100;1577945105627;1578031505627;99393;99761;369
605;KEYUSDT;0,00003900;2,354;0,00167009;0,00165700;0,00169600;60420,00000000;0,00168900;35057,00000000;0,00170000;47920,00000000;0,00165700;0,00174600;0,00160000;25777359,00000000;43050,45731400;1577945013603;1578031413603;132326;133058;733
606;STORMUSDT;-0,00003000;-2,783;0,00105794;0,00108000;0,00104800;10496,00000000;0,00104400;50259,00000000;0,00105100;11048,00000000;0,00107800;0,00111300;0,00101500;33670032,00000000;35620,84185500;1577945089396;1578031489396;100242;100849;608
607;DOCKUSDT;-0,00018600;-2,515;0,00726581;0,00735700;0,00721000;20187,00000000;0,00721000;537079,00000000;0,00727200;11237,00000000;0,00739600;0,00748400;0,00694000;20377342,00000000;148057,81656100;1577945056815;1578031456815;545012;546474;1463
608;WANUSDT;0,00360000;2,081;0,17390796;0,17260000;0,17660000;164,14000000;0,17610000;227,03000000;0,17740000;1043,89000000;0,17300000;0,18170000;0,17050000;790841,98000000;137533,71355500;1577945007415;1578031407415;270545;273055;2511
609;FUNUSDT;-0,00002600;-0,778;0,00328181;0,00333700;0,00331800;18030,00000000;0,00330100;17853,00000000;0,00334300;23456,00000000;0,00334400;0,00344300;0,00316400;14674703,00000000;48159,61021200;1577944923862;1578031323862;71179;71839;661
610;CVCUSDT;0,00117000;6,525;0,01904260;0,01793000;0,01910000;15893,90000000;0,01919000;12807,50000000;0,01941000;2020,00000000;0,01793000;0,02029000;0,01729000;6734696,10000000;128246,09055800;1577945105993;1578031505993;76584;77792;1209
611;BTTTRX;0,00069000;3,244;0,02132331;0,02127000;0,02196000;85242,80000000;0,02192000;899549,00000000;0,02197000;98200,00000000;0,02127000;0,02200000;0,02102000;1814431723,30000000;38689686,33052100;1577945100588;1578031500588;2381608;2396400;14793
612;WINTRX;-0,00023000;-3,253;0,00693596;0,00707000;0,00684000;6653802,10000000;0,00683000;129839,00000000;0,00685000;291069,50000000;0,00707000;0,00717000;0,00679000;3229081752,80000000;22396783,20431100;1577945102484;1578031502484;1737524;1744779;7256
613;CHZBNB;0,00000990;1,937;0,00051995;0,00050810;0,00052100;288,00000000;0,00051770;6061,00000000;0,00052210;12105,00000000;0,00051110;0,00053160;0,00050530;1246917,00000000;648,33623500;1577945105606;1578031505606;137656;137876;221
614;CHZBTC;0,00000001;1,042;0,00000098;0,00000097;0,00000097;224831,00000000;0,00000097;513643,00000000;0,00000098;795164,00000000;0,00000096;0,00000101;0,00000095;100073128,00000000;98,23070274;1577945101180;1578031501180;890677;892809;2133
615;CHZUSDT;0,00013900;2,018;0,00691467;0,00689200;0,00702800;33687,00000000;0,00697300;45345,00000000;0,00703900;32458,00000000;0,00688900;0,00717600;0,00660000;17387534,00000000;120229,00901300;1577945105928;1578031505928;364632;365384;753
616;BANDBNB;-0,00057000;-3,302;0,01705810;0,01731000;0,01669000;9,30000000;0,01663000;797,00000000;0,01671000;24,00000000;0,01726000;0,01784000;0,01611000;58652,00000000;1000,49166600;1577945097172;1578031497172;124381;125035;655
617;BANDBTC;-0,00000106;-3,257;0,00003173;0,00003254;0,00003149;319,00000000;0,00003135;531,00000000;0,00003146;58,00000000;0,00003255;0,00003370;0,00003038;1158739,00000000;36,76267104;1577945098925;1578031498925;926625;930431;3807
618;BANDUSDT;-0,00680000;-2,918;0,22200662;0,23260000;0,22620000;873,52000000;0,22490000;683,00000000;0,22620000;4331,61000000;0,23300000;0,24460000;0,21070000;745159,05000000;165430,24167200;1577945101863;1578031501863;325974;327368;1395
619;BNBBUSD;0,07310000;0,543;13,30631930;13,46220000;13,53530000;0,91000000;13,50380000;15,00000000;13,52650000;5,38000000;13,46220000;13,60660000;12,93340000;1894,73000000;25211,88236800;1577945096438;1578031496438;135847;136427;581
620;BTCBUSD;80,99000000;1,139;7040,74001358;7109,59000000;7191,16000000;0,01005600;7187,55000000;0,00800000;7187,56000000;0,08451700;7110,17000000;7250,00000000;6853,79000000;442,13683500;3112970,50566222;1577945097720;1578031497720;1014215;1029825;15611
621;BUSDUSDT;-0,00150000;-0,149;1,00310087;1,00410000;1,00240000;58,07000000;1,00230000;0,01000000;1,00240000;492,15000000;1,00390000;1,00450000;1,00150000;2246550,25000000;2253516,51154700;1577945082501;1578031482501;1129709;1145660;15952
622;BEAMBNB;-0,00039000;-0,989;0,03902141;0,03967000;0,03903000;2,70000000;0,03883000;31,50000000;0,03909000;3,70000000;0,03942000;0,04021000;0,03809000;13670,90000000;533,45780700;1577945105211;1578031505211;50667;50957;291
623;BEAMBTC;-0,00000140;-1,877;0,00007388;0,00007460;0,00007320;7,76000000;0,00007320;31,54000000;0,00007330;37,34000000;0,00007460;0,00007530;0,00007160;690054,69000000;50,98097859;1577945105188;1578031505188;728938;733840;4903
624;BEAMUSDT;-0,00140000;-0,262;0,51850813;0,53300000;0,53210000;1351,91000000;0,52690000;227,08000000;0,53060000;3230,68000000;0,53350000;0,53660000;0,50000000;583472,10000000;302535,02813400;1577945093873;1578031493873;280431;283049;2619
625;XTZBNB;-0,00492000;-4,916;0,09710823;0,10001000;0,09516000;3,80000000;0,09471000;83,10000000;0,09523000;12,90000000;0,10008000;0,10067000;0,09332000;54885,80000000;5329,86308400;1577945105261;1578031505261;90689;91931;1243
626;XTZBTC;-0,00001080;-5,699;0,00018231;0,00018950;0,00017870;289,42000000;0,00017850;337,47000000;0,00017880;511,17000000;0,00018950;0,00019010;0,00017540;1915067,52000000;349,14269342;1577945091973;1578031491973;1077954;1089117;11164
627;XTZUSDT;-0,06260000;-4,636;1,27978836;1,35320000;1,28760000;472,36000000;1,28600000;17,92000000;1,28950000;61,68000000;1,35020000;1,35620000;1,23000000;2525945,28000000;3232675,37708000;1577945105039;1578031505039;703374;714869;11496
628;RENUSDT;0,00313000;9,607;0,03490463;0,03226000;0,03571000;643,60000000;0,03549000;80330,40000000;0,03571000;14062,60000000;0,03258000;0,03699000;0,03183000;15165144,80000000;529333,75138900;1577945105763;1578031505763;169019;172261;3243
629;RVNUSDT;0,00024000;1,067;0,02248715;0,02247000;0,02274000;1000,00000000;0,02271000;1412,30000000;0,02274000;80,00000000;0,02250000;0,02325000;0,02162000;49319999,30000000;1109066,45180500;1577945071503;1578031471503;295726;302490;6765
630;HCUSDT;-0,03070000;-2,823;1,05946336;1,08740000;1,05670000;23,53000000;1,05610000;0,94000000;1,06250000;808,01000000;1,08740000;1,09400000;1,03160000;72923,57000000;77259,85061000;1577945102605;1578031502605;173808;175650;1843
631;HBARBNB;0,00001800;2,359;0,00078225;0,00076200;0,00078100;2300,00000000;0,00077600;5041,00000000;0,00078200;7072,00000000;0,00076300;0,00080300;0,00075000;3902477,00000000;3052,71047100;1577945060416;1578031460416;41185;42053;869
632;HBARBTC;0,00000001;0,690;0,00000146;0,00000145;0,00000146;17396,00000000;0,00000145;373434,00000000;0,00000146;15277,00000000;0,00000145;0,00000151;0,00000141;93698028,00000000;136,80660865;1577945090681;1578031490681;577670;582063;4394
633;HBARUSDT;0,00020000;1,942;0,01031819;0,01030000;0,01050000;140127,60000000;0,01051000;7500,00000000;0,01055000;4107,00000000;0,01030000;0,01078000;0,00985000;37132104,60000000;383135,96736800;1577945074986;1578031474986;195195;197391;2197
634;NKNBNB;0,00000900;0,671;0,00142494;0,00133900;0,00135100;555,00000000;0,00133700;904,00000000;0,00135100;26673,00000000;0,00134200;0,00153400;0,00134000;2504761,00000000;3569,12199400;1577945105543;1578031505543;69403;70677;1275
635;NKNBTC;-0,00000001;-0,395;0,00000269;0,00000253;0,00000252;1101,00000000;0,00000251;251321,00000000;0,00000252;19508,00000000;0,00000253;0,00000289;0,00000247;76401336,00000000;205,85204462;1577945103526;1578031503526;849101;861220;12120
636;NKNUSDT;0,00018000;0,994;0,01895843;0,01812000;0,01828000;1673,70000000;0,01813000;45309,30000000;0,01827000;6721,10000000;0,01810000;0,02025000;0,01802000;21720142,50000000;411779,86923600;1577945085240;1578031485240;248031;251169;3139
637;XRPBUSD;-0,00036000;-0,189;0,18803429;0,19045000;0,19008000;268,60000000;0,19032000;2521,30000000;0,19060000;361,00000000;0,19044000;0,19139000;0,18441000;190227,60000000;35769,31180600;1577945085604;1578031485604;58228;58493;266
638;ETHBUSD;-0,34000000;-0,263;127,73603939;129,00000000;128,99000000;0,59503000;128,74000000;0,67161000;128,92000000;0,27423000;129,33000000;129,70000000;125,70000000;337,00826000;43048,10037400;1577945104329;1578031504329;78854;79105;252
639;BCHABCBUSD;0,00000000;0;0;220,16000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974104873;1576060504873;-1;-1;0
640;LTCBUSD;-0,92000000;-2,234;39,94585878;41,16000000;40,27000000;8,52607000;40,26000000;10,66898000;40,32000000;0,93945000;41,19000000;41,43000000;38,78000000;863,32111000;34486,10314300;1577945092760;1578031492760;50321;50603;283
641;LINKBUSD;-0,01740000;-0,973;1,73619557;1,80100000;1,77010000;5,81000000;1,77460000;48,22000000;1,78150000;45,62000000;1,78750000;1,79580000;1,70000000;2867,44000000;4978,43661300;1577945095744;1578031495744;13806;13873;68
642;ETCBUSD;-0,04850000;-1,105;4,28683576;4,40290000;4,34220000;1,37000000;4,33470000;5,76000000;4,34520000;24,20000000;4,39070000;4,43310000;4,18160000;2387,25000000;10233,74865800;1577945094863;1578031494863;14981;15088;108
643;STXBNB;-0,00036000;-4,966;0,00711805;0,00728000;0,00689000;3996,90000000;0,00685000;3980,50000000;0,00689000;72,00000000;0,00725000;0,00764000;0,00668000;580098,90000000;4129,17302300;1577944965725;1578031365725;44951;45656;706
644;STXBTC;-0,00000090;-6,522;0,00001348;0,00001376;0,00001290;1705,00000000;0,00001286;11795,00000000;0,00001290;4940,00000000;0,00001380;0,00001440;0,00001251;4812967,00000000;64,87718376;1577945105016;1578031505016;532205;537941;5737
645;STXUSDT;-0,00550000;-5,578;0,09615549;0,09840000;0,09310000;1438,72000000;0,09290000;11795,86000000;0,09320000;5000,00000000;0,09860000;0,10350000;0,08690000;3618077,03000000;347897,95661100;1577944966528;1578031366528;180048;182149;2102
646;KAVABNB;-0,00215000;-2,624;0,08004259;0,08206000;0,07980000;3,80000000;0,07971000;2,30000000;0,07987000;49,50000000;0,08195000;0,08310000;0,07760000;66771,50000000;5344,56356900;1577945105335;1578031505335;232873;234375;1503
647;KAVABTC;-0,00000560;-3,603;0,00015071;0,00015542;0,00014982;35,00000000;0,00014957;33,00000000;0,00014982;209,00000000;0,00015542;0,00015632;0,00014515;465254,00000000;70,11769879;1577945095353;1578031495353;1565484;1570086;4603
648;KAVAUSDT;-0,02640000;-2,382;1,05742903;1,11110000;1,08190000;59,03000000;1,07890000;7633,53000000;1,08170000;49,51000000;1,10830000;1,11900000;1,01120000;715104,26000000;756172,00548900;1577945092203;1578031492203;665228;667969;2742
649;BUSDNGN;-0,74000000;-0,204;363,23504026;362,28000000;361,54000000;36,54000000;361,54000000;1606,58000000;362,99000000;1874,02000000;362,28000000;364,63000000;361,00000000;28780,75000000;10454176,88500000;1577942531519;1578028931519;7207;7360;154
650;BNBNGN;-5,00000000;-0,102;4830,43859343;4891,00000000;4874,00000000;4,88300000;4895,00000000;2,62100000;4917,00000000;5,31700000;4879,00000000;4922,00000000;4712,00000000;808,92000000;3907438,38700000;1577945092635;1578031492635;15085;15310;226
651;BTCNGN;26369,00000000;1,024;2567249,22300452;2574339,00000000;2600708,00000000;0,00238100;2599292,00000000;0,01706600;2606980,00000000;0,00002900;2574339,00000000;2606980,00000000;2499165,00000000;8,42983800;21641495,05555400;1577945101406;1578031501406;22495;22850;356
652;ARPABNB;-0,00001200;-1,567;0,00076156;0,00076500;0,00075400;5694,00000000;0,00075400;5493,00000000;0,00075500;937,00000000;0,00076600;0,00078100;0,00073400;47841426,00000000;36434,23669300;1577945058419;1578031458419;222280;226803;4524
653;ARPABTC;-0,00000003;-2,069;0,00000143;0,00000146;0,00000142;1910740,00000000;0,00000141;1348721,00000000;0,00000142;1033954,00000000;0,00000145;0,00000148;0,00000138;198577918,00000000;283,84914778;1577945097982;1578031497982;594768;601956;7189
654;ARPAUSDT;-0,00014000;-1,351;0,01018487;0,01036000;0,01022000;601698,00000000;0,01021000;267239,80000000;0,01022000;460070,80000000;0,01036000;0,01054000;0,00955000;569210296,90000000;5797330,30018700;1577945099404;1578031499404;358900;395175;36276
655;TRXBUSD;0,00004000;0,307;0,01291280;0,01306000;0,01309000;6088,00000000;0,01308000;11058,50000000;0,01311000;4890,20000000;0,01305000;0,01319000;0,01266000;21478172,80000000;277343,45417000;1577945104165;1578031504165;498704;507729;9026
656;EOSBUSD;-0,04500000;-1,752;2,49725501;2,56970000;2,52370000;3,97000000;2,51920000;4,20000000;2,52280000;73,63000000;2,56870000;2,59050000;2,42900000;7679,94000000;19178,76865700;1577945088786;1578031488786;32628;33010;383
657;IOTXUSDT;-0,00013100;-3,853;0,00331910;0,00340000;0,00326900;2145,00000000;0,00326400;13958,00000000;0,00332500;86956,00000000;0,00340000;0,00343400;0,00326300;1203150,00000000;3993,37693100;1577945104000;1578031504000;16913;16998;86
658;RLCUSDT;-0,03180000;-7,615;0,38777320;0,41720000;0,38580000;67,23000000;0,38510000;58,48000000;0,38930000;151,50000000;0,41760000;0,41760000;0,36820000;557952,14000000;216358,88552700;1577945103145;1578031503145;82531;84305;1775
659;MCOUSDT;0,05800000;1,459;3,92611050;3,98200000;4,03200000;2,73000000;4,02700000;2,74200000;4,04400000;14,85500000;3,97400000;4,04900000;3,84600000;23909,89900000;93872,90551300;1577945105121;1578031505121;100445;101454;1010
660;XLMBUSD;-0,00055000;-1,220;0,04369480;0,04464000;0,04453000;959,20000000;0,04466000;4093,20000000;0,04477000;602,80000000;0,04508000;0,04508000;0,04317000;128308,50000000;5606,41375900;1577945104664;1578031504664;7023;7100;78
661;ADABUSD;0,00076000;2,299;0,03282593;0,03296000;0,03382000;759,90000000;0,03376000;1666,50000000;0,03383000;1767,50000000;0,03306000;0,03411000;0,03196000;427599,30000000;14036,34536100;1577944955331;1578031355331;8363;8525;163
662;CTXCBNB;-0,00002300;-0,493;0,00467091;0,00463800;0,00464000;25,00000000;0,00463100;30,00000000;0,00468400;1052,00000000;0,00466300;0,00477600;0,00463100;53565,00000000;250,19722100;1577945072454;1578031472454;22859;22926;68
663;CTXCBTC;-0,00000013;-1,469;0,00000882;0,00000888;0,00000872;92,00000000;0,00000870;28,00000000;0,00000874;3095,00000000;0,00000885;0,00000895;0,00000869;738467,00000000;6,51010581;1577945090631;1578031490631;233870;234987;1118
664;CTXCUSDT;-0,00090000;-1,422;0,06264384;0,06340000;0,06240000;53,96000000;0,06250000;398,31000000;0,06300000;3156,72000000;0,06330000;0,06380000;0,06050000;343968,88000000;21547,53088700;1577945089773;1578031489773;58355;58638;284
665;BCHBNB;0,08500000;0,568;14,90203868;14,93900000;15,04600000;3,33500000;14,99800000;2,07900000;15,10000000;2,00000000;14,96100000;15,20900000;14,71000000;505,18700000;7528,31621400;1577945097273;1578031497273;15722;16539;818
666;BCHBTC;-0,00008400;-0,297;0,02815247;0,02830800;0,02824200;0,05700000;0,02824300;21,18600000;0,02826600;0,21200000;0,02832600;0,02857200;0,02774500;17143,55400000;482,63347527;1577945105944;1578031505944;477597;490127;12531
667;BCHUSDT;1,16000000;0,573;199,10909797;202,35000000;203,51000000;2,55424000;203,48000000;0,08236000;203,54000000;0,42605000;202,35000000;205,32000000;191,90000000;106036,80805000;21112893,20282880;1577945105690;1578031505690;1035952;1110847;74896
668;BCHUSDC;1,53000000;0,758;198,47991591;200,72000000;203,41000000;0,71800000;202,88000000;2,46084000;203,30000000;1,75000000;201,88000000;204,99000000;192,06000000;718,60809000;142629,27327520;1577945105075;1578031505075;13452;13935;484
669;BCHTUSD;1,67000000;0,828;198,87761609;201,12000000;203,32000000;1,00000000;202,84000000;7,38252000;203,22000000;1,00000000;201,65000000;205,06000000;191,41000000;667,03178000;132657,69026200;1577945098628;1578031498628;14077;14458;382
670;BCHPAX;1,38000000;0,683;196,63297546;200,26000000;203,30000000;7,00000000;202,92000000;2,46084000;203,43000000;2,46084000;201,92000000;204,31000000;191,82000000;559,20965000;109959,05738730;1577945097272;1578031497272;5752;5970;219
671;BCHBUSD;1,99000000;0,988;197,72046227;201,06000000;203,41000000;0,30604000;202,91000000;0,35648000;203,23000000;0,22361000;201,42000000;205,05000000;192,22000000;294,47256000;58223,25068950;1577945096616;1578031496616;10915;11426;512
672;BTCRUB;1549,00000000;0,351;433721,14766526;440188,00000000;442476,00000000;0,00034200;443662,00000000;0,03805200;445128,00000000;0,00360100;440927,00000000;446331,00000000;424309,00000000;3,59270700;1558233,00326500;1577945102746;1578031502746;16259;16623;365
673;ETHRUB;-2,70000000;-0,034;7885,99149839;7977,60000000;7972,30000000;0,81871000;7950,50000000;1,06171000;7978,20000000;0,11007000;7975,00000000;8007,30000000;7773,10000000;36,50097000;287846,33910300;1577945084563;1578031484563;7378;7464;87
674;XRPRUB;-0,09800000;-0,826;11,61874182;11,88800000;11,76700000;49,20000000;11,75200000;588,40000000;11,79600000;114,00000000;11,86500000;11,86500000;11,39900000;9756,80000000;113361,74020000;1577945088849;1578031488849;8493;8551;59
675;BNBRUB;-2,17000000;-0,259;828,49020445;836,97000000;834,72000000;6,61000000;833,42000000;5,35000000;836,79000000;2,11000000;836,89000000;839,51000000;802,00000000;386,41000000;320136,89990000;1577945104320;1578031504320;7139;7242;104
676;TROYBNB;-0,00001190;-2,393;0,00049056;0,00049740;0,00048530;29520,00000000;0,00048320;3077,00000000;0,00048540;41944,00000000;0,00049720;0,00050530;0,00048190;4969160,00000000;2437,67735250;1577945079896;1578031479896;143577;144215;639
677;TROYBTC;-0,00000004;-4,211;0,00000093;0,00000095;0,00000091;14415,00000000;0,00000091;902297,00000000;0,00000092;813547,00000000;0,00000095;0,00000096;0,00000090;89814864,00000000;83,20028791;1577945101160;1578031501160;698850;702028;3179
678;TROYUSDT;-0,00014010;-2,086;0,00655930;0,00672270;0,00657480;2139,00000000;0,00655840;19202,00000000;0,00656980;445762,00000000;0,00671490;0,00680000;0,00627540;26806501,00000000;175831,95454700;1577945104679;1578031504679;426743;427895;1153
679;BUSDRUB;0,11700000;0,189;61,87119706;61,92000000;61,87200000;145,40000000;61,68700000;3,50000000;61,87100000;287,70000000;61,75500000;61,87200000;61,66900000;2563,70000000;158619,18790000;1577944720650;1578031120650;5139;5152;14
680;QTUMBUSD;-0,01700000;-1,069;1,55009160;1,59200000;1,57300000;16,31600000;1,57600000;15,99800000;1,58000000;26,73400000;1,59000000;1,59500000;1,51400000;3153,34000000;4887,96583200;1577944943489;1578031343489;4269;4374;106
681;VETBUSD;-0,00002800;-0,528;0,00520936;0,00531300;0,00528000;10998,00000000;0,00527400;19727,00000000;0,00528800;10055,00000000;0,00530800;0,00537000;0,00501200;4429506,00000000;23074,88966400;1577945105455;1578031505455;13219;13448;230
682;VITEBNB;0,00000400;0,508;0,00079311;0,00078700;0,00079200;401,00000000;0,00078700;401,00000000;0,00079400;189,00000000;0,00078800;0,00081200;0,00077900;279062,00000000;221,32694200;1577944513205;1578030913205;16719;16850;132
683;VITEBTC;-0,00000001;-0,667;0,00000148;0,00000149;0,00000149;1352,00000000;0,00000148;57088,00000000;0,00000149;205772,00000000;0,00000150;0,00000152;0,00000145;11858513,00000000;17,60691712;1577945101620;1578031501620;113955;115023;1069
684;VITEUSDT;-0,00012000;-1,121;0,01044417;0,01083000;0,01058000;36027,20000000;0,01065000;2000,00000000;0,01085000;24218,60000000;0,01070000;0,01085000;0,01017000;3205164,20000000;33475,28583500;1577944946640;1578031346640;29777;30069;293
685;FTTBNB;0,00250000;1,573;0,16150487;0,15900000;0,16140000;142,63000000;0,16130000;10284,81000000;0,16160000;14046,56000000;0,15890000;0,16540000;0,15830000;173009,33000000;27941,85004100;1577945090657;1578031490657;10433;11979;1547
686;FTTBTC;0,00000230;0,764;0,00030489;0,00030090;0,00030330;887,03000000;0,00030300;6738,85000000;0,00030340;18705,14000000;0,00030100;0,00031150;0,00029880;200573,19000000;61,15338993;1577945098088;1578031498088;30977;32813;1837
687;FTTUSDT;0,03600000;1,674;2,15021834;2,15000000;2,18600000;487,11000000;2,18300000;12026,19600000;2,18700000;14909,17100000;2,15000000;2,19400000;2,14000000;172594,23400000;371115,28692800;1577945088248;1578031488248;28152;29247;1096
688;BTCTRY;456,00000000;1,075;41383,71885080;42409,00000000;42862,00000000;0,00023400;42748,00000000;0,02448500;42917,00000000;0,02435000;42406,00000000;42862,00000000;40641,00000000;0,64264100;26594,87446600;1577945099513;1578031499513;752;794;43
689;BNBTRY;-0,09000000;-0,112;79,51904465;80,63000000;80,00000000;19,97000000;80,36000000;5,51000000;80,77000000;3,47000000;80,09000000;80,34000000;77,30000000;59,35000000;4719,45530000;1577945090572;1578031490572;395;417;23
690;BUSDTRY;0,00000000;0,000;5,96800000;5,96000000;5,96800000;61,09000000;5,94600000;4207,44000000;5,97000000;4064,18000000;5,96800000;5,96800000;5,96800000;61,09000000;364,58512000;1577936741066;1578023141066;57;57;1
691;ETHTRY;-7,14000000;-0,924;768,38689705;764,25000000;765,82000000;0,37688000;766,61000000;0,50135000;769,79000000;0,72602000;772,96000000;772,96000000;750,67000000;12,35067000;9490,09299780;1577944945118;1578031345118;191;211;21
692;XRPTRY;-0,02500000;-2,207;1,11948989;1,13500000;1,10800000;89,59000000;1,13600000;52,44000000;1,13800000;518,16000000;1,13300000;1,15300000;1,10000000;9509,57000000;10645,86751000;1577944861508;1578031261508;120;145;26
693;USDTTRY;0,00000000;0,000;5,94149593;5,91500000;5,93600000;654,38000000;5,93200000;3967,98000000;5,95500000;71,03000000;5,93600000;5,95300000;5,92100000;11985,30000000;71210,61116000;1577944184724;1578030584724;263;316;54
694;USDTRUB;-0,22300000;-0,361;61,70361184;61,80000000;61,57700000;5,60000000;61,54700000;9195,10000000;61,76000000;294,20000000;61,80000000;62,05500000;61,47400000;9211,70000000;568395,16120000;1577943852523;1578030252523;1002;1106;105
